genres,id,imdb_id,original_title,overview,poster_path,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",13812,tt1082868,Quarantine,A television reporter and her cameraman are trapped inside a building quarantined by the CDC after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.,/diJgLy6vSGbNYNW5jZ1YpX7PHJ4.jpg,10/10/2008,40855419.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Contain The Truth.,Quarantine,5.6,343.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",11887,tt0962726,High School Musical 3: Senior Year,"It's almost graduation day for high school seniors Troy, Gabriella, Sharpay, Chad, Ryan and Taylor ― and the thought of heading off in separate directions after leaving East High has these Wildcats thinking they need to do something they'll remember forever. Together with the rest of the Wildcats, they stage a spring musical reflecting their hopes and fears about the future and their unforgettable experiences growing up together. But with graduation approaching and college plans in question, what will become of the dreams, romances, and friendships of East High's senior Wildcats?",/ewZpH2QIfPQ0VIn9lPf7MHbLbl4.jpg,10/22/2008,0.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,High School Musical 3: Senior Year,6.1,858.0
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",13253,tt1054486,Futurama: Bender's Game,"When Leela is insulted by a group of space-rednecks (like regular rednecks, but in space) she enters the Planet Express ship in a demolition derby.  She emerges victorious, but when she brings the damaged ship home and the Professor sees the fuel gauge, he's enraged by the hit he's going to take at the Dark Matter pump.  Now the crew have to find a way to break Mom's stranglehold on starship fuel, even if they have to wade through a Lord of the Rings-inspired fantasy-land to do it!",/11Hk76FncIaCkt3jmGLHvDPZE9i.jpg,11/3/2008,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",All-New Feature-Length Quest,Futurama: Bender's Game,6.9,152.0
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",10527,tt0479952,Madagascar: Escape 2 Africa,"Alex, Marty, Melman, Gloria, King Julien, Maurice, the penguins and the chimps are back and still marooned on Madagascar. In the face of this obstacle, the New Yorkers have hatched a plan so crazy it just might work. With military precision, the penguins have repaired an old crashed plane... sort of.",/9mohxwknsHcwFBSAAhoQXwFV5zn.jpg,10/30/2008,603900354.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Still together. Still lost!,Madagascar: Escape 2 Africa,6.2,1866.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",3580,tt0824747,Changeling,"Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.",/qtte2n6ygA1zVG5kLrjUGui28TJ.jpg,1/30/2008,113020255.0,141.0,"[{'iso_639_1': 'en', 'name': 'English'}]","To find her son, she did what no one else dared.",Changeling,7.3,1151.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",20766,tt0898367,The Road,"A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones, and, when the snow falls it is gray. The sky is dark. Their destination is the warmer south, although they don't know what, if anything, awaits them there.",/o34ARieL8kqGzcMnSksJ6OGPRK2.jpg,11/25/2009,27635305.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",In a moment the world changed forever.,The Road,6.8,1113.0
"[{'id': 35, 'name': 'Comedy'}]",15373,tt0430922,Role Models,"Two salesmen trash a company truck on an energy drink-fueled bender. Upon their arrest, the court gives them a choice: do hard time or spend 150 service hours with a mentorship program. After one day with the kids, however, jail doesn't look half bad.",/bq6wxu0rv1GIkEwslBT2rVgLkxe.jpg,2/3/2008,92380927.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",They're about to get more than they plea-bargained for.,Role Models,6.4,575.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",13655,tt1055366,Camp Rock,"When Mitchie gets a chance to attend Camp Rock, her life takes an unpredictable twist, and she learns just how important it is to be true to yourself.",/dTYrXKIJkiiDFDY8hrxXwZpDPb7.jpg,6/20/2008,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]","Don't fit in, stand out.",Camp Rock,6.0,432.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",11917,tt1132626,Saw V,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",/AkfY99GJjnsuOpIaQlFzCsv5pBl.jpg,10/23/2008,113857533.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",You Won't Believe How It Ends,Saw V,6.0,848.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",13523,tt1135985,Sex Drive,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,/bwXrZy2xqsyDnno4z8AENEgVfsO.jpg,10/16/2008,18755936.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",He's leaving virgin territory,Sex Drive,6.0,348.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",14405,tt1014775,Beverly Hills Chihuahua,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",/AobUflZnhTBpXGDUobxwBd9fnon.jpg,10/3/2008,149281606.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",50% Warrior. 50% Lover. 100% Chihuahua.,Beverly Hills Chihuahua,4.9,217.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",13220,tt1031280,Splinter,"When their plans for a nature trip go awry, Polly and boyfriend Seth decide to check into a motel. On their way, they're carjacked and kidnapped by low-rent crooks Dennis and Lacey, who take the victims and their SUV to a nearby gas station. Along the way, they encounter an increasingly terrifying horde of parasites, and if any of them intend to survive, they'll have to outsmart the deadly organisms.",/tHCE24obujsOBqhqYgPAdM3XnwE.jpg,10/31/2008,124191.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",It will get under your skin.,Splinter,6.0,213.0
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",13053,tt0397892,Bolt,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.",/pGA75RbbIDXlUJtzJogAtS0KyxL.jpg,11/21/2008,309979994.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Fully Awesome. Ridonculous. Let It Begin.,Bolt,6.3,1798.0
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",10139,tt1013753,Milk,"The story of California's first openly gay elected official, Harvey Milk, who  became an outspoken agent for change, seeking equal rights and opportunities for all. His great love for the city and its people brought him backing from young and old, straight and gay, alike – at a time when prejudice and violence against gays was openly accepted as the norm.",/sFYmJJSVXqfqPI79tx4UG4IR5Jb.jpg,11/26/2008,54586584.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Never Blend In.,Milk,7.1,628.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8966,tt1099212,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest to live with her father, she starts school and meets the reclusive Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't help but fall in love with him, a fatal move that endangers her own life when a coven of bloodsuckers try to challenge the Cullen clan.",/nlvPMLCdum7bkHKmDSMnNLGztmW.jpg,11/20/2008,392616625.0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}]","When you can live forever, what do you live for?",Twilight,5.8,3688.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",12193,tt0369436,Four Christmases,"Brad and Kate have made something of an art form out of avoiding their families during the holidays, but this year their foolproof plan is about go bust -- big time. Stuck at the city airport after all departing flights are canceled, the couple is embarrassed to see their ruse exposed to the world by an overzealous television reporter. Now, Brad and Kate are left with precious little choice other than to swallow their pride and suffer the rounds.",/ybEq3gB5lxPwLRwpbZhAwRyziQx.jpg,11/26/2008,163733697.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]","His father, her mother, his mother and her father all in one day.",Four Christmases,5.3,337.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",13394,tt0897387,Shrek the Halls,"The Christmas tree isn't the only thing green in this new holiday classic. Shrek is back and trying to get into the spirit of the season. After promising Fiona and the kids a Christmas they'll remember, he is forced to take a crash course in the holiday. But just when he thinks he has everything for their quiet family Christmas just right, there is a knock at the door.",/zq8UaoqVgpwOVOW1xfIYUekgyNl.jpg,11/28/2007,0.0,28.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,Shrek the Halls,5.8,179.0
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",14359,tt0918927,Doubt,"In 1964, a Catholic school nun questions a priest's ambiguous relationship with a troubled young student, suspecting him of abuse. He denies the charges, and much of the film's quick-fire dialogue tackles themes of religion, morality, and authority.",/eoxF1LlYvJeVJcEmptfV8PLtpBK.jpg,11/27/2008,50907234.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]","There is no evidence. There are no witnesses. But for one, there is no doubt.",Doubt,7.0,445.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",11499,tt0870111,Frost/Nixon,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",/qCs0Vc3QhyqRSDLCDinOai5CVT5.jpg,10/15/2008,0.0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",400 million people were waiting for the truth.,Frost/Nixon,7.2,333.0
"[{'id': 18, 'name': 'Drama'}]",11321,tt0814314,Seven Pounds,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,/mX8SsTw2uApc02W8SBIKeprcWr1.jpg,12/18/2008,168167691.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Seven names. Seven strangers. One secret.,Seven Pounds,7.5,2092.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12163,tt1125849,The Wrestler,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",/huooRmB7yksJyVVSkqOgitxlCec.jpg,9/7/2008,44703995.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Love. Pain. Glory.,The Wrestler,7.3,1031.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",4922,tt0421715,The Curious Case of Benjamin Button,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",/4O4INOPtWTfHq3dd5vYTPV0TCwa.jpg,11/24/2008,333932083.0,166.0,"[{'iso_639_1': 'en', 'name': 'English'}]","Life isn't measured in minutes, but in moments.",The Curious Case of Benjamin Button,7.3,3398.0
"[{'id': 35, 'name': 'Comedy'}]",10201,tt1068680,Yes Man,Carl Allen has stumbled across a way to shake free of post-divorce blues and a dead-end job: embrace life and say yes to everything.,/zqSqnHb045TN8Lzt2X4IVy8dfAW.jpg,12/9/2008,225990978.0,104.0,"[{'iso_639_1': 'et', 'name': 'Eesti'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]",One Word Can Change Everything.,Yes Man,6.4,1869.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",10202,tt0960731,Bedtime Stories,Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?,/nhovvB0LO5nlgIvpPg2C1iLLAvr.jpg,12/24/2008,212874442.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Whatever they dream up... he has to survive.,Bedtime Stories,5.9,924.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",13813,tt1034303,Defiance,"Based on a true story, during World War II, four Jewish brothers escape their Nazi-occupied homeland of West Belarus in Poland and join the Soviet partisans to combat the Nazis. The brothers begin the rescue of roughly 1,200 Jews still trapped in the ghettos of Poland.",/ArY2fs0nK6DbrCKrxaMeCTVRZ0i.jpg,12/31/2008,51155219.0,137.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Freedom begins with an act of defiance.,Defiance,6.7,580.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",14306,tt0822832,Marley & Me,"A newly married couple who, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog.",/nbfwgfNGxl3WiqvUCnSYrS8Qwhp.jpg,12/25/2008,244082376.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Heel the love.,Marley & Me,6.9,1392.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",13690,tt1107365,Open Season 2,"Boog and Elliot are back for more crazy adventures! After falling head over hooves in love with Giselle, Elliot's road to the alter takes a detour when Mr Weenie is kidnapped by a group of pampered pets determined to return him to his owners. Boog, Elliot, McSqizzy and the rest of the woodland creatures launch a full-scale mission to rescue their friend and soon find themselves in enemy camp...",/eSofqEfR7VVk5JUCk1IX9S4vZoh.jpg,9/24/2008,0.0,76.0,"[{'iso_639_1': 'en', 'name': 'English'}]",This time it's pets against wilds. Wiener takes all!,Open Season 2,5.6,334.0
"[{'id': 35, 'name': 'Comedy'}]",10521,tt0901476,Bride Wars,Two best friends become rivals when their respective weddings are accidentally booked for the same day.,/y5O46J9i98MkcExaPIeZaRImF4C.jpg,1/9/2009,114663461.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",May the best bride win,Bride Wars,5.9,884.0
"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",14435,tt1179891,My Bloody Valentine,"Ten years ago, a tragedy changed the town of Harmony forever. Tom Hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, Harry Warden, into a permanent coma. But Harry Warden wanted revenge. Exactly one year later, on Valentine’s Day, he woke up…and brutally murdered twenty-two people with a pickaxe before being killed.",/lDGSEqem6XDtuXrBIM3jjXIPjZk.jpg,1/16/2009,100734718.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",He's gonna break your heart.,My Bloody Valentine,5.3,303.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",12437,tt0834001,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",/hZtK6fkusSKzGc0f7yQ2syo14Ze.jpg,1/22/2009,91353501.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Every war has a beginning.,Underworld: Rise of the Lycans,6.2,1447.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",14560,tt1114740,Paul Blart: Mall Cop,"Mild-mannered Paul Blart (Kevin James) has always had huge dreams of becoming a State Trooper. Until then, he patrols the local mall as a security guard. With his closely cropped moustache, personal transporter and gung-ho attitude, only Blart seems to take his job seriously. All that changes when a team of thugs raids the mall and takes hostages. Untrained, unarmed and a super-size target, Blart has to become a real cop to save the day.",/iQpC6Yia7LpwjYlmHkeyEOeG9w2.jpg,1/15/2009,183293131.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Safety Never Takes A Holiday.,Paul Blart: Mall Cop,5.2,807.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",14410,tt0472198,Notorious,"NOTORIOUS is the story of Christopher Wallace. Through raw talent and sheer determination, Wallace transforms himself from Brooklyn street hustler (once selling crack to pregnant women) to one of the greatest rappers of all time; THE NOTORIOUS B.I.G. Follow his meteoric rise to fame and his refusal to succumb to expectations - redefining our notion of ""The American Dream.""",/lfKALQovRf46vVC12Rnl0mSRPyu.jpg,1/16/2009,43051547.0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",The story of the man behind the legend.,Notorious,6.6,163.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",13788,tt1139668,The Unborn,A young woman fights the spirit that is slowly taking possession of her.,/dxjxszWxiaYKd5kKoTUpY6jQMzO.jpg,1/9/2009,76514050.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Evil will do anything to live.,The Unborn,4.8,373.0
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",14836,tt0327597,Coraline,"When Coraline moves to an old house, she feels bored and neglected by her parents. She finds a hidden door with a bricked up passage. During the night, she crosses the passage and finds a parallel world where everybody has buttons instead of eyes, with caring parents and all her dreams coming true. When the Other Mother invites Coraline to stay in her world forever, the girl refuses and finds that the alternate reality where she is trapped is only a trick to lure her.",/ybOmHUVVXcwBQErjw7tmeE97fpO.jpg,2/5/2009,124596398.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Be careful what you wish for.,Coraline,7.3,1432.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",15189,tt0785006,Hotel for Dogs,"Placed in a foster home that doesn't allow pets, 16-year-old Andi and her younger brother, Bruce, turn an abandoned hotel into a home for their dog. Soon other strays arrive, and the hotel becomes a haven for every orphaned canine in town. But the kids have to do some quick thinking to keep the cops off their tails.",/l8bidcFpDFrAUDM9QL8FdsLGgk2.jpg,1/16/2009,73034460.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",No stray gets turned away.,Hotel for Dogs,5.7,205.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",20829,tt1201167,Funny People,"Famous and wealthy funnyman George Simmons doesn't give much thought to how he treats people until a doctor delivers stunning health news, forcing George to reevaluate his priorities with a little help from aspiring stand-up comic Ira.",/uWgcmAIfYURUHJGhY4Rq1IXcJIg.jpg,7/31/2009,61458982.0,146.0,"[{'iso_639_1': 'en', 'name': 'English'}]","George Simmons was prepared to die, but then a funny thing happened.",Funny People,5.6,398.0
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",19255,tt1176740,Away We Go,"Verona and Burt have moved to Colorado to be close to Burt's parents but, with Veronica expecting their first child, Burt’s parents decide to move to Belgium, now leaving them in a place they hate and without a support structure in place. They set off on a whirlwind tour of of disparate locations where they have friends or relatives, sampling not only different cities and climates but also different families. Along the way they realize that the journey is less about discovering where they want to live and more about figuring out what type of parents they want to be.",/zHDoca5jdrJQ8rwgN9HsWk8HRaG.jpg,6/5/2009,14899417.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,Away We Go,6.7,189.0
"[{'id': 27, 'name': 'Horror'}]",13207,tt0758746,Friday the 13th,"Ignoring the warnings of the locals, a group of teenage camp counselors takes on the job of reopening Camp Crystal Lake — on Friday the 13th no less, and raise the ire of Jason Voorhees, a masked, homicidal maniac.",/ewNYItHBmxHj3IEDhj1VnnLoTmb.jpg,2/11/2009,91379051.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Welcome to Crystal Lake,Friday the 13th,5.7,566.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",15159,tt0838232,The Pink Panther 2,"When legendary treasures from around the world are stolen, including the priceless Pink Panther Diamond, Chief Inspector Dreyfus is forced to assign Inspector Clouseau to a team of international detectives and experts charged with catching the thief and retrieving the stolen artifacts.",/bVGiumWel8Lixi87SXqlDIGwjqQ.jpg,2/6/2009,75871032.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Inspect the unexpected.,The Pink Panther 2,5.4,323.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10402, 'name': 'Music'}]",14301,tt1227926,Dr. Horrible's Sing-Along Blog,"Dr. Horrible, an aspiring supervillain with his own video blog, is attempting to join the prestigious Evil League of Evil (led by the legendary ""thoroughbred of sin"", Bad Horse), but his plans are usually foiled by the egotistical superhero Captain Hammer. Dr. Horrible's life is thrown for a loop when he falls in love with Penny, a beautiful and optimistic advocate for the homeless he meets at the laundromat.",/zlAjTMaWakkoJidwsYO0QNwtPqy.jpg,7/15/2008,3.0,42.0,"[{'iso_639_1': 'en', 'name': 'English'}]",He has a Ph.D. in horribleness!,Dr. Horrible's Sing-Along Blog,7.8,236.0
"[{'id': 35, 'name': 'Comedy'}]",16538,tt1155056,"I Love You, Man","Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""",/gFL5cazCOhgsoO2mQuYPMdFekfE.jpg,3/20/2009,91636986.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",He needed a best man... He got the worst.,"I Love You, Man",6.5,531.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",18781,tt0492044,The Haunting in Connecticut,"When the Campbell family moves to upstate Connecticut, they soon learn that their charming Victorian home has a disturbing history: not only was the house a transformed funeral parlor where inconceivable acts occurred, but the owner's clairvoyant son Jonah served as a demonic messenger, providing a gateway for spiritual entities to crossover.",/8WEkxaRQJSsZ1Yy4advVCVK18Gv.jpg,3/27/2009,77527732.0,102.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Some things cannot be explained.,The Haunting in Connecticut,6.0,317.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",13090,tt0862846,Sunshine Cleaning,A single mother and her slacker sister find an unexpected way to turn their lives around in the off-beat dramatic comedy. In order to raise the tuition to send her young son to private school the mom starts an unusual business – a biohazard removal/crime scene clean-up service.,/9JkxUbOFiomw2Ci8ayTfAT69s0k.jpg,1/18/2008,16174377.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",life's a messy business.,Sunshine Cleaning,6.5,256.0
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",15512,tt0892782,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",/8x0WrDcFQDC2eoXJe6iC34wXZE8.jpg,3/19/2009,381509870.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]","When aliens attack, monsters fight back.",Monsters vs Aliens,6.0,1464.0
"[{'id': 35, 'name': 'Comedy'}]",13161,tt0490086,Big Stan,Rob Schneider writes and stars in this comedy about a nerdy con man whose swindling ways land him a stiff prison sentence. Terrified at the prospect of being raped in prison he enlists the aid of a mysterious kung-fu expert to teach him how to fight.,/ijRHJHeoLeXckKwtITjSN569mh.jpg,6/6/2007,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",He'll have to kick some butt to save his own.,Big Stan,5.9,178.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",16991,tt1197628,Observe and Report,"Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective, is recruited to close the case.",/nqde2Ud03uLrekBZaCMXBa16Cm2.jpg,4/10/2009,24007324.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]","Right now, the world needs a hero.",Observe and Report,5.6,229.0
"[{'id': 35, 'name': 'Comedy'}]",16614,tt1091722,Adventureland,"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.",/hjSN69srPDuFeUkrChIgZ0Vh3i0.jpg,4/3/2009,17164377.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Nothing brings people together like a crappy summer job.,Adventureland,6.4,748.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",20048,tt1093908,Confessions of a Shopaholic,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping-a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door-until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",/8gCZJ8gOxd22Spz1MKiu4b54T2r.jpg,2/5/2009,108332743.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fi', 'name': 'suomi'}]",A new job? Hopefully. A new man? Possibly. A new handbag? Absolutely!,Confessions of a Shopaholic,6.1,787.0
